date,open,high,low,close,volume
2016-05-05,1.14912,1.1496,1.139,1.14931,0
2016-05-06,1.1402,1.14718,1.13933,1.1406,0
2016-05-09,1.1388,1.143,1.1376,1.1388,0
2016-05-10,1.13837,1.1406,1.1362,1.1388,0
2016-05-11,1.1375,1.1446,1.1374,1.13744,0
2016-05-12,1.1426,1.14311,1.138,1.1427,0
2016-05-13,1.13753,1.13801,1.1284,1.1377,0
2016-05-16,1.1317,1.1344,1.13054,1.1317,0
2016-05-17,1.13161,1.1348,1.1304,1.13161,0
2016-05-18,1.13138,1.1317,1.126,1.13161,0
2016-05-19,1.1222,1.1231,1.1182,1.1223,0
2016-05-20,1.12016,1.124,1.1199,1.1206,0
2016-05-23,1.1221,1.1243,1.119,1.12217,0
2016-05-24,1.12171,1.123,1.1146,1.1216,0
2016-05-25,1.1137,1.1171,1.113,1.1138,0
2016-05-26,1.1157,1.122,1.1157,1.1159,0
2016-05-27,1.11929,1.1202,1.1126,1.11921,0
2016-05-30,1.1111,1.115,1.11,1.111,0
2016-05-31,1.115,1.1176,1.1122,1.11484,0
2016-06-01,1.1136,1.119,1.1117,1.1136,0
2016-06-02,1.11929,1.122,1.115,1.11891,0
2016-06-03,1.1154,1.135,1.1138,1.1152,0
2016-06-06,1.1351,1.138,1.13332,1.1351,0
2016-06-07,1.13647,1.138,1.13401,1.1364,0
2016-06-08,1.13565,1.142,1.13565,1.13578,0
2016-06-09,1.1406,1.1417,1.1308,1.14071,0
2016-06-10,1.1312,1.1324,1.1274,1.1315,0
2016-06-13,1.1241,1.1302,1.1237,1.124,0
2016-06-14,1.1288,1.12999,1.119,1.1291,0
2016-06-15,1.1213,1.126,1.11909,1.1213,0
2016-06-16,1.12613,1.13,1.1132,1.12627,0
2016-06-17,1.127,1.1296,1.1226,1.1252,0
2016-06-20,1.13491,1.1384,1.1308,1.13491,0
2016-06-21,1.13228,1.135,1.1244,1.1323,0
2016-06-22,1.1252,1.1335,1.12376,1.12506,0
2016-06-23,1.1328,1.1422,1.132,1.13282,0
2016-06-24,1.133,1.13352,1.09191,1.1324,0
2016-06-27,1.1035,1.10819,1.0974,1.10359,0
2016-06-28,1.1016,1.111,1.1015,1.1015,0
2016-06-29,1.1078,1.11281,1.10516,1.1074,0
2016-06-30,1.11259,1.1154,1.1054,1.11281,0
2016-07-01,1.11037,1.117,1.1074,1.11061,0
2016-07-04,1.1131,1.115,1.11,1.1131,0
2016-07-05,1.11455,1.118,1.1076,1.1146,0
2016-07-06,1.10644,1.109,1.1034,1.1065,0
2016-07-07,1.11,1.1108,1.1058,1.1099,0
2016-07-08,1.1065,1.1108,1.101,1.10657,0
2016-07-11,1.1047,1.1072,1.102,1.1044,0
2016-07-12,1.1058,1.1124,1.1054,1.1058,0
2016-07-13,1.10607,1.112,1.1044,1.10629,0
2016-07-14,1.10959,1.117,1.1092,1.1095,0
2016-07-15,1.11064,1.1157,1.10588,1.11061,0
2016-07-18,1.10553,1.109,1.10383,1.10531,0
2016-07-19,1.10714,1.10807,1.1002,1.10719,0
2016-07-20,1.10145,1.103,1.0984,1.10136,0
2016-07-21,1.10173,1.1058,1.0986,1.10195,0
2016-07-22,1.10331,1.104,1.0968,1.10329,0
2016-07-25,1.09692,1.0998,1.09536,1.09704,0
2016-07-26,1.09899,1.1024,1.098,1.09912,0
2016-07-27,1.0988,1.101,1.09829,1.09878,0
2016-07-28,1.10682,1.112,1.10608,1.10735,0
2016-07-29,1.10836,1.1196,1.1074,1.10844,0
2016-08-01,1.11678,1.1184,1.1156,1.11681,0
2016-08-02,1.11671,1.1232,1.11636,1.11681,0
2016-08-03,1.12186,1.122,1.1164,1.12191,0
2016-08-04,1.11524,1.11556,1.11178,1.11515,0
2016-08-05,1.11345,1.11615,1.10491,1.11347,0
2016-08-08,1.10877,1.1106,1.10737,1.10895,0
2016-08-09,1.10868,1.1122,1.1072,1.10836,0
2016-08-10,1.11182,1.12,1.11158,1.11158,0
2016-08-11,1.11861,1.11909,1.1138,1.11864,0
2016-08-12,1.1139,1.122,1.11326,1.11391,0
2016-08-15,1.11669,1.12057,1.11555,1.11669,0
2016-08-16,1.11844,1.13237,1.11794,1.11841,0
2016-08-17,1.1279,1.12943,1.1256,1.1276,0
2016-08-18,1.1302,1.13404,1.12961,1.12989,0
2016-08-19,1.13494,1.1352,1.1306,1.13494,0
2016-08-22,1.13007,1.13327,1.1274,1.12982,0
2016-08-23,1.13186,1.13572,1.131,1.13193,0
2016-08-24,1.13033,1.13135,1.1246,1.13008,0
2016-08-25,1.12625,1.13,1.12606,1.12638,0
2016-08-26,1.12892,1.13404,1.12347,1.12905,0
2016-08-29,1.1197,1.121,1.11607,1.11995,0
2016-08-30,1.11919,1.11928,1.114,1.11928,0
2016-08-31,1.11508,1.11645,1.11259,1.11532,0
2016-09-01,1.11582,1.12,1.113,1.11607,0
2016-09-02,1.12007,1.12511,1.1154,1.12007,0
2016-09-05,1.11607,1.11844,1.11413,1.1162,0
2016-09-06,1.1152,1.1254,1.11445,1.11532,0
2016-09-07,1.12486,1.12651,1.12328,1.12537,0
2016-09-08,1.1241,1.133,1.12385,1.1241,0
2016-09-09,1.12689,1.12867,1.1206,1.12714,0
2016-09-12,1.1241,1.12625,1.12147,1.12411,0
2016-09-13,1.12413,1.126,1.122,1.12435,0
2016-09-14,1.12196,1.12752,1.12145,1.12187,0
2016-09-15,1.12454,1.12816,1.1221,1.12473,0
2016-09-16,1.1248,1.12499,1.1156,1.12459,0
2016-09-19,1.11607,1.121,1.1154,1.11585,0
2016-09-20,1.11794,1.12133,1.1166,1.11807,0
2016-09-21,1.11557,1.11694,1.1126,1.1154,0
2016-09-22,1.11932,1.12587,1.11821,1.11932,0
2016-09-23,1.12095,1.123,1.1196,1.12101,0
2016-09-26,1.12397,1.1279,1.1222,1.12392,0
2016-09-27,1.12507,1.126,1.1194,1.12499,0
2016-09-28,1.12183,1.12372,1.1184,1.12196,0
2016-09-29,1.12246,1.125,1.11995,1.1225,0
2016-09-30,1.12221,1.125,1.1154,1.12196,0
2016-10-03,1.1236,1.12435,1.1206,1.12347,0
2016-10-04,1.12133,1.125,1.114,1.12104,0
2016-10-05,1.12108,1.124,1.1192,1.12108,0
2016-10-06,1.12082,1.1212,1.11495,1.12082,0
2016-10-07,1.11458,1.1202,1.1106,1.11445,0
2016-10-10,1.11954,1.1202,1.11508,1.1197,0
2016-10-11,1.11433,1.11433,1.1056,1.11408,0
2016-10-12,1.10619,1.10619,1.1006,1.10619,0
2016-10-13,1.10132,1.10485,1.0986,1.10119,0
2016-10-14,1.10497,1.10583,1.09854,1.10497,0
2016-10-17,1.09685,1.1012,1.09653,1.09678,0
2016-10-18,1.1012,1.1029,1.0972,1.10156,0
2016-10-19,1.09757,1.10047,1.0956,1.09769,0
2016-10-20,1.09757,1.1029,1.0916,1.09751,0
2016-10-21,1.09303,1.09314,1.08625,1.09304,0
2016-10-24,1.08849,1.0902,1.08605,1.08826,0
2016-10-25,1.08755,1.09,1.08534,1.08755,0
2016-10-26,1.08872,1.09481,1.08767,1.08873,0
2016-10-27,1.09111,1.09421,1.0894,1.0912,0
2016-10-28,1.09,1.09529,1.08975,1.09004,0
2016-10-31,1.09842,1.09847,1.09392,1.09847,0
2016-11-01,1.09733,1.10509,1.09618,1.09733,0
2016-11-02,1.10595,1.11198,1.10516,1.10571,0
2016-11-03,1.10975,1.11284,1.10608,1.10975,0
2016-11-04,1.11025,1.11259,1.1084,1.11025,0
2016-11-07,1.10963,1.11123,1.10339,1.11012,0
2016-11-08,1.10505,1.10681,1.10306,1.10522,0
2016-11-09,1.10205,1.1302,1.0934,1.1019,0
2016-11-10,1.09204,1.09553,1.08661,1.09206,0
2016-11-11,1.08897,1.09254,1.0857,1.08897,0
2016-11-14,1.0826,1.08743,1.07108,1.08249,0
2016-11-15,1.07469,1.08167,1.07237,1.07504,0
2016-11-16,1.07262,1.07608,1.06712,1.07273,0
2016-11-17,1.07055,1.07504,1.06669,1.07066,0
2016-11-18,1.06247,1.064,1.05731,1.0623,0
2016-11-21,1.05854,1.0651,1.05843,1.05843,0
2016-11-22,1.06388,1.06587,1.05873,1.06389,0
2016-11-23,1.06341,1.06451,1.05296,1.06338,0
2016-11-24,1.05463,1.05876,1.05226,1.05452,0
2016-11-25,1.05641,1.06281,1.05411,1.05619,0
2016-11-28,1.06112,1.06849,1.05675,1.06123,0
2016-11-29,1.06202,1.0634,1.05686,1.06213,0
2016-11-30,1.06485,1.0667,1.0585,1.06485,0
2016-12-01,1.05921,1.06372,1.05876,1.05921,0
2016-12-02,1.06633,1.06918,1.0628,1.06631,0
2016-12-05,1.05708,1.07411,1.05419,1.0582,0
2016-12-06,1.07585,1.07852,1.0726,1.07573,0
2016-12-07,1.07193,1.0769,1.07135,1.07204,0
2016-12-08,1.07601,1.08566,1.061,1.07619,0
2016-12-09,1.06213,1.06315,1.05384,1.06213,0
2016-12-12,1.05463,1.0627,1.05274,1.05474,0
2016-12-13,1.06428,1.0653,1.06067,1.06417,0
2016-12-14,1.06304,1.06667,1.0615,1.06293,0
2016-12-15,1.05152,1.05252,1.04037,1.05141,0
2016-12-16,1.04178,1.04723,1.04037,1.04188,0
2016-12-19,1.04482,1.0482,1.04134,1.045,0
2016-12-20,1.04047,1.04199,1.03552,1.04058,0
2016-12-21,1.03939,1.04515,1.03853,1.03905,0
2016-12-22,1.04275,1.04976,1.04275,1.04286,0
2016-12-23,1.04395,1.04679,1.04297,1.04377,0
2016-12-26,1.04559,1.04701,1.0446,1.04548,0
2016-12-27,1.04558,1.04613,1.04354,1.0457,0
2016-12-28,1.04624,1.04822,1.03875,1.04623,0
2016-12-29,1.04178,1.0491,1.0417,1.0417,0
2016-12-30,1.0569,1.0591,1.051,1.05753,0
2017-01-02,1.05307,1.05407,1.04657,1.0527,0
2017-01-03,1.04592,1.04921,1.03477,1.046,0
2017-01-04,1.04184,1.04789,1.03913,1.04199,0
2017-01-05,1.04987,1.0609,1.04866,1.05009,0
2017-01-06,1.06056,1.0609,1.05396,1.06059,0
2017-01-09,1.05341,1.05608,1.05135,1.05319,0
2017-01-10,1.05876,1.06259,1.05619,1.05886,0
2017-01-11,1.05541,1.05675,1.0457,1.05524,0
2017-01-12,1.05966,1.0686,1.05753,1.05977,0
2017-01-13,1.0618,1.06678,1.06,1.06168,0
2017-01-16,1.06269,1.06334,1.05813,1.06287,0
2017-01-17,1.06039,1.0718,1.06014,1.0603,0
2017-01-18,1.06978,1.07147,1.06596,1.06968,0
2017-01-19,1.06295,1.06768,1.05897,1.06278,0
2017-01-20,1.06613,1.06952,1.06268,1.06597,0
2017-01-23,1.07115,1.07562,1.07084,1.07138,0
2017-01-24,1.07575,1.07728,1.07278,1.07608,0
2017-01-25,1.07279,1.07688,1.07121,1.07287,0
2017-01-26,1.0755,1.07666,1.06707,1.0752,0
2017-01-27,1.06828,1.07248,1.06605,1.0683,0
2017-01-30,1.07191,1.07403,1.06209,1.0714,0
2017-01-31,1.07071,1.08103,1.0686,1.07086,0
2017-02-01,1.08026,1.08085,1.07394,1.08038,0
2017-02-02,1.07684,1.08266,1.07674,1.07674,0
2017-02-03,1.07633,1.07972,1.07289,1.07617,0
2017-02-06,1.07834,1.07889,1.07066,1.07829,0
2017-02-07,1.07432,1.07434,1.06568,1.07432,0
2017-02-08,1.0679,1.07074,1.06421,1.06781,0
2017-02-09,1.06921,1.07101,1.06573,1.06922,0
2017-02-10,1.06569,1.06689,1.06099,1.06586,0
2017-02-13,1.06193,1.0658,1.05934,1.06195,0
2017-02-14,1.05992,1.06332,1.05618,1.05985,0
2017-02-15,1.05787,1.05879,1.05221,1.05783,0
2017-02-16,1.06019,1.06748,1.06005,1.06074,0
2017-02-17,1.0667,1.06769,1.06259,1.06722,0
2017-02-20,1.06268,1.06315,1.06052,1.06267,0
2017-02-21,1.06103,1.06126,1.05266,1.06094,0
2017-02-22,1.05422,1.05562,1.04968,1.05421,0
2017-02-23,1.05518,1.0595,1.0539,1.05541,0
2017-02-24,1.05847,1.06181,1.05662,1.05845,0
2017-02-27,1.05529,1.06146,1.05528,1.05528,0
2017-02-28,1.05828,1.0627,1.05766,1.05843,0
2017-03-01,1.05693,1.05881,1.05152,1.05691,0
2017-03-02,1.05363,1.05452,1.05005,1.05359,0
2017-03-03,1.05085,1.05737,1.05035,1.05097,0
2017-03-06,1.06188,1.06381,1.05782,1.06204,0
2017-03-07,1.05812,1.0604,1.05608,1.05792,0
2017-03-08,1.05689,1.05753,1.05373,1.05702,0
2017-03-09,1.05441,1.0614,1.05257,1.05474,0
2017-03-10,1.05813,1.06691,1.05784,1.05784,0
2017-03-13,1.0688,1.07158,1.06569,1.069,0
2017-03-14,1.0652,1.06621,1.06274,1.06514,0
2017-03-15,1.06124,1.0641,1.06105,1.06124,0
2017-03-16,1.07379,1.07458,1.07071,1.07379,0
2017-03-17,1.07705,1.0783,1.07298,1.07747,0
2017-03-20,1.07423,1.0777,1.07423,1.0743,0
2017-03-21,1.07368,1.0819,1.07368,1.07377,0
2017-03-22,1.08113,1.08208,1.07766,1.08124,0
2017-03-23,1.07897,1.0805,1.07705,1.07902,0
2017-03-24,1.0784,1.0812,1.07616,1.07839,0
2017-03-27,1.0846,1.09049,1.08391,1.08495,0
2017-03-28,1.08627,1.08743,1.08469,1.08609,0
2017-03-29,1.08175,1.08265,1.07409,1.08177,0
2017-03-30,1.076,1.0769,1.07219,1.07596,0
2017-03-31,1.06875,1.07009,1.06722,1.06871,0
2017-04-03,1.06681,1.06838,1.06437,1.06688,0
2017-04-04,1.06702,1.06746,1.06368,1.06701,0
2017-04-05,1.06795,1.06891,1.06541,1.06803,0
2017-04-06,1.06733,1.0684,1.0632,1.06725,0
2017-04-07,1.06431,1.06604,1.06117,1.06446,0
2017-04-10,1.05843,1.06078,1.05704,1.0582,0
2017-04-11,1.05978,1.06295,1.05792,1.05976,0
2017-04-12,1.06096,1.06238,1.05966,1.06113,0
2017-04-13,1.06716,1.06781,1.06118,1.06707,0
2017-04-14,1.0618,1.06315,1.0607,1.06164,0
2017-04-17,1.06112,1.06699,1.06097,1.06105,0
2017-04-18,1.06438,1.07086,1.0638,1.06445,0
2017-04-19,1.07283,1.07365,1.07016,1.07287,0
2017-04-20,1.07149,1.07782,1.07107,1.0715,0
2017-04-21,1.07133,1.07376,1.06871,1.07149,0
2017-04-24,1.08754,1.0878,1.08217,1.08739,0
2017-04-25,1.08677,1.09409,1.0852,1.08648,0
2017-04-26,1.09285,1.09507,1.08607,1.09282,0
2017-04-27,1.09093,1.09308,1.08526,1.09089,0
2017-04-28,1.08667,1.09481,1.08582,1.08643,0
2017-05-01,1.09061,1.09254,1.08854,1.09075,0
2017-05-02,1.09096,1.09254,1.08891,1.09089,0
2017-05-03,1.09357,1.09397,1.09057,1.09357,0
2017-05-04,1.08887,1.09685,1.08763,1.0889,0
2017-05-05,1.09814,1.09999,1.09533,1.09815,0
2017-05-08,1.0967,1.09963,1.09195,1.09652,0
2017-05-09,1.09273,1.0934,1.08726,1.09278,0
2017-05-10,1.0887,1.09004,1.08594,1.08868,0
2017-05-11,1.08667,1.0892,1.084,1.08707,0
2017-05-12,1.0866,1.09337,1.08576,1.0865,0
2017-05-15,1.0928,1.099,1.09232,1.09273,0
2017-05-16,1.09807,1.10893,1.09796,1.09818,0
2017-05-17,1.10957,1.11503,1.10832,1.1094,0
2017-05-18,1.11542,1.11721,1.11049,1.11564,0
2017-05-19,1.11109,1.11982,1.11008,1.11136,0
2017-05-22,1.12023,1.12633,1.11623,1.12049,0
2017-05-23,1.12371,1.12667,1.11963,1.12389,0
2017-05-24,1.11809,1.12025,1.11694,1.11793,0
2017-05-25,1.12312,1.1251,1.11956,1.12309,0
2017-05-26,1.12106,1.1232,1.11635,1.12108,0
2017-05-29,1.11752,1.11907,1.1163,1.11761,0
2017-05-30,1.11294,1.12016,1.11107,1.1129,0
2017-05-31,1.11737,1.12523,1.11658,1.11717,0
2017-06-01,1.12382,1.12572,1.12031,1.12435,0
2017-06-02,1.12133,1.12815,1.12062,1.12158,0
2017-06-05,1.12755,1.12808,1.12362,1.12808,0
2017-06-06,1.12582,1.1279,1.12413,1.12568,0
2017-06-07,1.12705,1.12799,1.12052,1.12714,0
2017-06-08,1.12547,1.12701,1.11965,1.12552,0
2017-06-09,1.11932,1.12171,1.11678,1.11848,0
2017-06-12,1.12023,1.1231,1.11941,1.1202,0
2017-06-13,1.11991,1.12252,1.11858,1.11962,0
2017-06-14,1.12108,1.12951,1.11986,1.12089,0
2017-06-15,1.12162,1.12284,1.11336,1.12158,0
2017-06-16,1.11474,1.11997,1.11391,1.11469,0
2017-06-19,1.12034,1.12133,1.11598,1.12082,0
2017-06-20,1.11447,1.1166,1.11209,1.11445,0
2017-06-21,1.11364,1.11545,1.11287,1.1137,0
2017-06-22,1.11684,1.11782,1.11472,1.11672,0
2017-06-23,1.11498,1.12086,1.11463,1.11496,0
2017-06-26,1.11997,1.12187,1.11726,1.11988,0
2017-06-27,1.11807,1.13302,1.11806,1.11836,0
2017-06-28,1.13368,1.1388,1.12973,1.13392,0
2017-06-29,1.1378,1.14351,1.1378,1.13827,0
2017-06-30,1.14405,1.1445,1.13929,1.14416,0
2017-07-03,1.1425,1.1426,1.13569,1.14231,0
2017-07-04,1.13753,1.13792,1.13379,1.13714,0
2017-07-05,1.13599,1.13688,1.1315,1.13602,0
2017-07-06,1.13449,1.1409,1.13307,1.13469,0
2017-07-07,1.14213,1.14382,1.13829,1.14248,0
2017-07-10,1.14064,1.14173,1.1383,1.14038,0
2017-07-12,1.14739,1.1491,1.13948,1.14739,0
2017-07-13,1.1419,1.14553,1.13726,1.14189,0
2017-07-14,1.14039,1.14668,1.13924,1.14039,0
2017-07-17,1.14751,1.14873,1.14363,1.14754,0
2017-07-18,1.14734,1.15848,1.14724,1.14743,0
2017-07-19,1.15496,1.15532,1.15107,1.15497,0
2017-07-20,1.15288,1.165,1.14801,1.15284,0
2017-07-21,1.1628,1.16752,1.16202,1.16287,0
2017-07-24,1.16816,1.16817,1.16317,1.16817,0
2017-07-25,1.16389,1.17069,1.16316,1.16389,0
2017-07-26,1.16433,1.1655,1.16158,1.16446,0
2017-07-27,1.17303,1.1775,1.16549,1.1728,0
2017-07-28,1.169,1.17633,1.16726,1.16887,0
2017-07-31,1.17469,1.18247,1.17237,1.17473,0
2017-08-01,1.18235,1.18375,1.17911,1.18241,0
2017-08-02,1.18093,1.18676,1.1795,1.18113,0
2017-08-03,1.18514,1.18948,1.1834,1.18511,0
2017-08-04,1.18878,1.1891,1.1737,1.1885,0
2017-08-07,1.17777,1.18125,1.17777,1.17784,0
2017-08-08,1.18002,1.18245,1.17187,1.18009,0
2017-08-09,1.17534,1.17603,1.16924,1.17546,0
2017-08-10,1.17647,1.17647,1.17047,1.17615,0
2017-08-11,1.177,1.18318,1.17492,1.17702,0
2017-08-14,1.18263,1.184,1.17733,1.18255,0
2017-08-15,1.1777,1.17925,1.1689,1.17758,0
2017-08-16,1.17398,1.17575,1.16836,1.17412,0
2017-08-17,1.17743,1.17902,1.1667,1.17743,0
2017-08-18,1.17173,1.17682,1.17122,1.17155,0
2017-08-21,1.17572,1.18247,1.17319,1.17563,0
2017-08-22,1.18118,1.18259,1.17465,1.1812,0
2017-08-23,1.17608,1.18187,1.17436,1.17622,0
2017-08-24,1.18164,1.18189,1.17852,1.18166,0
2017-08-25,1.17983,1.18842,1.17748,1.18022,0
2017-08-28,1.19514,1.1976,1.19178,1.19519,0
2017-08-29,1.19652,1.20669,1.1963,1.19639,0
2017-08-30,1.19703,1.19861,1.18967,1.19705,0
2017-08-31,1.189,1.19082,1.18244,1.18934,0
2017-09-01,1.19109,1.19786,1.18511,1.19104,0
2017-09-04,1.18826,1.19232,1.18794,1.18828,0
2017-09-05,1.18944,1.19382,1.18704,1.18934,0
2017-09-06,1.19236,1.19493,1.19038,1.19241,0
2017-09-07,1.19275,1.20569,1.19157,1.19278,0
2017-09-08,1.20286,1.20934,1.20189,1.20291,0
2017-09-11,1.20153,1.20294,1.19624,1.20176,0
2017-09-12,1.19586,1.19775,1.19275,1.19594,0
2017-09-13,1.19716,1.1996,1.18857,1.19746,0
2017-09-14,1.18905,1.191,1.18457,1.18906,0
2017-09-15,1.19228,1.19855,1.19024,1.19217,0
2017-09-18,1.19374,1.19689,1.19168,1.19372,0
2017-09-19,1.19617,1.20054,1.19593,1.19593,0
2017-09-20,1.19929,1.20192,1.19867,1.19926,0
2017-09-21,1.1873,1.19536,1.18662,1.18721,0
2017-09-22,1.19449,1.20025,1.19406,1.19456,0
2017-09-25,1.19268,1.19389,1.18519,1.19272,0
2017-09-26,1.18556,1.18638,1.17653,1.18556,0
2017-09-27,1.17813,1.17952,1.17192,1.17861,0
2017-09-28,1.17505,1.18028,1.1722,1.17496,0
2017-09-29,1.17806,1.18319,1.17733,1.17818,0
2017-10-02,1.18076,1.18076,1.17312,1.18074,0
2017-10-03,1.17332,1.17716,1.16974,1.17338,0
2017-10-04,1.17478,1.17868,1.17474,1.17476,0
2017-10-05,1.1757,1.17799,1.17038,1.17572,0
2017-10-06,1.1714,1.17387,1.16713,1.17123,0
2017-10-09,1.17429,1.17509,1.1721,1.17425,0
2017-10-10,1.17419,1.18177,1.17416,1.17416,0
2017-10-11,1.1814,1.1858,1.17963,1.18149,0
2017-10-12,1.18654,1.18807,1.18318,1.18655,0
2017-10-13,1.18314,1.18744,1.18062,1.18318,0
2017-10-16,1.1815,1.1821,1.17811,1.1814,0
2017-10-17,1.17951,1.17951,1.17386,1.17945,0
2017-10-18,1.17729,1.17798,1.17323,1.17719,0
2017-10-19,1.17936,1.18572,1.177,1.17952,0
2017-10-20,1.1852,1.1858,1.1765,1.18481,0
2017-10-23,1.17547,1.1779,1.17341,1.17536,0
2017-10-24,1.17553,1.17772,1.17438,1.17592,0
2017-10-25,1.17599,1.18175,1.17538,1.1759,0
2017-10-26,1.18221,1.18356,1.16922,1.18208,0
2017-10-27,1.1639,1.16442,1.15759,1.16372,0
2017-10-30,1.16073,1.16428,1.15981,1.16046,0
2017-10-31,1.16499,1.1659,1.16256,1.16527,0
2017-11-01,1.16516,1.16575,1.16083,1.16518,0
2017-11-02,1.16291,1.16873,1.16287,1.16287,0
2017-11-03,1.16632,1.16867,1.16052,1.16618,0
2017-11-06,1.16153,1.16266,1.15828,1.16149,0
2017-11-07,1.16118,1.16171,1.15559,1.16126,0
2017-11-08,1.16025,1.16095,1.15812,1.16011,0
2017-11-09,1.15955,1.16526,1.15864,1.15969,0
2017-11-10,1.16452,1.16752,1.1624,1.16469,0
2017-11-13,1.16611,1.16752,1.16387,1.16611,0
2017-11-14,1.16649,1.17741,1.16633,1.16649,0
2017-11-15,1.17918,1.18594,1.17861,1.17929,0
2017-11-17,1.17773,1.18217,1.17747,1.17775,0
2017-11-20,1.17321,1.18075,1.17259,1.17319,0
2017-11-21,1.17387,1.17567,1.17155,1.17412,0
2017-11-22,1.17409,1.17982,1.17356,1.17372,0
2017-11-23,1.18152,1.1855,1.18145,1.18147,0
2017-11-24,1.18509,1.19437,1.18373,1.1854,0
2017-11-27,1.19288,1.19604,1.19082,1.19265,0
2017-11-28,1.19041,1.1921,1.18675,1.19049,0
2017-11-29,1.18497,1.1885,1.18201,1.18481,0
2017-11-30,1.185,1.19298,1.1815,1.1852,0
2017-12-01,1.18991,1.19399,1.18521,1.18982,0
2017-12-04,1.18571,1.18787,1.18312,1.18599,0
2017-12-05,1.18686,1.18793,1.18089,1.18677,0
2017-12-06,1.18305,1.18483,1.17813,1.18329,0
2017-12-07,1.1805,1.18092,1.17772,1.18043,0
2017-12-08,1.17744,1.17772,1.17319,1.17722,0
2017-12-11,1.17693,1.18104,1.17689,1.177,0
2017-12-12,1.17772,1.1793,1.17189,1.17776,0
2017-12-13,1.17436,1.17702,1.17305,1.17426,0
2017-12-14,1.18399,1.18599,1.17716,1.18359,0
2017-12-15,1.17752,1.1814,1.17617,1.1775,0
2017-12-18,1.17467,1.18343,1.17432,1.17436,0
2017-12-19,1.17829,1.18329,1.1777,1.17843,0
2017-12-20,1.18371,1.19012,1.18301,1.18413,0
2017-12-21,1.18778,1.1892,1.18502,1.18782,0
2017-12-22,1.18516,1.1862,1.18175,1.18573,0
2017-12-25,1.18568,1.1885,1.1849,1.18561,0
2017-12-26,1.18713,1.18779,1.18475,1.18725,0
2017-12-27,1.1861,1.19104,1.18556,1.18579,0
2017-12-28,1.19002,1.1955,1.18982,1.19008,0
2017-12-29,1.19399,1.20228,1.1938,1.19417,0
2018-01-01,1.20049,1.2015,1.1999,1.20049,0
2018-01-02,1.20109,1.20809,1.20086,1.20116,0
2018-01-03,1.2062,1.20671,1.20049,1.20635,0
2018-01-04,1.20113,1.20919,1.20049,1.20104,0
2018-01-05,1.20662,1.20846,1.20215,1.20688,0
2018-01-08,1.20395,1.2054,1.19597,1.20375,0
2018-01-09,1.19696,1.19758,1.1918,1.19705,0
2018-01-10,1.19293,1.20163,1.19245,1.19293,0
2018-01-11,1.19549,1.20592,1.19312,1.19561,0
2018-01-12,1.20421,1.21561,1.20414,1.20421,0
2018-01-15,1.2193,1.2299,1.21881,1.21923,0
2018-01-16,1.22699,1.22812,1.21968,1.22684,0
2018-01-17,1.22714,1.23215,1.21991,1.22713,0
2018-01-18,1.21815,1.22626,1.21751,1.2184,0
2018-01-19,1.22359,1.22948,1.22203,1.22366,0
2018-01-22,1.2256,1.22666,1.22146,1.22555,0
2018-01-23,1.22573,1.2307,1.22236,1.22563,0
2018-01-24,1.23097,1.2402,1.22951,1.23103,0
2018-01-25,1.2396,1.25299,1.23865,1.23911,0
2018-01-26,1.23923,1.24902,1.23874,1.23923,0
2018-01-29,1.24282,1.24319,1.23381,1.24281,0
2018-01-30,1.23818,1.24522,1.23368,1.23811,0
2018-01-31,1.24083,1.24766,1.24006,1.24096,0
2018-02-01,1.24174,1.24878,1.23865,1.24187,0
2018-02-02,1.25127,1.2518,1.24119,1.251,0
2018-02-05,1.24471,1.24782,1.24016,1.24469,0
2018-02-06,1.23683,1.24285,1.23162,1.23678,0
2018-02-07,1.23814,1.24033,1.22785,1.23813,0
2018-02-08,1.22684,1.22945,1.22166,1.22681,0
2018-02-09,1.22608,1.22855,1.22264,1.22608,0
2018-02-12,1.22534,1.22971,1.22363,1.22528,0
2018-02-13,1.23012,1.2372,1.22861,1.23038,0
2018-02-14,1.2353,1.24162,1.22785,1.23538,0
2018-02-15,1.24671,1.2512,1.24505,1.24673,0
2018-02-16,1.25073,1.25581,1.24305,1.25036,0
2018-02-19,1.24119,1.2438,1.2371,1.24119,0
2018-02-20,1.23991,1.24091,1.23219,1.23986,0
2018-02-21,1.23355,1.2347,1.23007,1.23353,0
2018-02-22,1.22803,1.23533,1.22617,1.22818,0
2018-02-23,1.2326,1.2335,1.22805,1.23267,0
2018-02-26,1.22883,1.23548,1.22824,1.22871,0
2018-02-27,1.2316,1.23457,1.22231,1.23156,0
2018-02-28,1.22221,1.22429,1.21892,1.22303,0
2018-03-01,1.2191,1.22218,1.2158,1.21913,0
2018-03-02,1.22713,1.23305,1.22528,1.22708,0
2018-03-05,1.23185,1.23483,1.22755,1.23154,0
2018-03-06,1.23378,1.24199,1.23312,1.23365,0
2018-03-07,1.24193,1.24406,1.2386,1.24167,0
2018-03-08,1.24162,1.24448,1.23063,1.24146,0
2018-03-09,1.23078,1.23338,1.22755,1.23066,0
2018-03-12,1.23086,1.2342,1.22914,1.23088,0
2018-03-13,1.23387,1.23989,1.2315,1.23396,0
2018-03-14,1.2393,1.24162,1.23501,1.23923,0
2018-03-15,1.23753,1.2387,1.23207,1.23756,0
2018-03-16,1.23077,1.2335,1.22615,1.23092,0
